Country,Air Pollutant,Air Pollutant Description,Year,Air Pollution Level,Unit Of Air Pollution Level
Spain,CO,Carbon monoxide (air),2009,0.926,mg/m3
Spain,CO,Carbon monoxide (air),2007,1.128,mg/m3
Spain,CO,Carbon monoxide (air),2011,1.133,mg/m3
Spain,CO,Carbon monoxide (air),2005,1.189,mg/m3
Spain,CO,Carbon monoxide (air),2006,1.301,mg/m3
Spain,CO,Carbon monoxide (air),2004,1.322,mg/m3
Spain,CO,Carbon monoxide (air),2003,1.471,mg/m3
Spain,CO,Carbon monoxide (air),2002,2.07,mg/m3
Spain,CO,Carbon monoxide (air),2001,3.872,mg/m3
Spain,CO,Carbon monoxide (air),1997,4.314,mg/m3
Spain,CO,Carbon monoxide (air),1998,4.463,mg/m3
Spain,CO,Carbon monoxide (air),2000,4.575,mg/m3
Spain,CO,Carbon monoxide (air),1999,4.73,mg/m3
Spain,CO,Carbon monoxide (air),2012,0.239,mg/m3
Spain,CO,Carbon monoxide (air),2011,0.268,mg/m3
Spain,CO,Carbon monoxide (air),2009,0.27,mg/m3
Spain,CO,Carbon monoxide (air),2008,0.287,mg/m3
Spain,CO,Carbon monoxide (air),2010,0.3,mg/m3
Spain,CO,Carbon monoxide (air),2007,0.334,mg/m3
Spain,CO,Carbon monoxide (air),2004,0.38,mg/m3
Spain,CO,Carbon monoxide (air),2006,0.392,mg/m3
Spain,CO,Carbon monoxide (air),2003,0.403,mg/m3
Spain,CO,Carbon monoxide (air),2005,0.408,mg/m3
Spain,CO,Carbon monoxide (air),2002,0.513,mg/m3
Spain,CO,Carbon monoxide (air),2001,0.693,mg/m3
Spain,CO,Carbon monoxide (air),1997,1.006,mg/m3
Spain,CO,Carbon monoxide (air),2000,1.119,mg/m3
Spain,CO,Carbon monoxide (air),1998,1.544,mg/m3
Spain,CO,Carbon monoxide (air),1999,1.645,mg/m3
Spain,CO,Carbon monoxide (air),2019,0.643,mg/m3
Spain,CO,Carbon monoxide (air),2014,0.665,mg/m3
Spain,CO,Carbon monoxide (air),2021,0.766,mg/m3
Spain,CO,Carbon monoxide (air),2020,0.776,mg/m3
Spain,CO,Carbon monoxide (air),2017,0.869,mg/m3
Spain,CO,Carbon monoxide (air),2018,0.979,mg/m3
Spain,CO,Carbon monoxide (air),2014,0.0,count
Spain,CO,Carbon monoxide (air),2017,0.0,count
Spain,CO,Carbon monoxide (air),2018,0.0,count
Spain,CO,Carbon monoxide (air),2019,0.0,count
Spain,CO,Carbon monoxide (air),2020,0.0,count
Spain,CO,Carbon monoxide (air),2021,0.0,count
Spain,CO,Carbon monoxide (air),2019,0.212,mg/m3
Spain,CO,Carbon monoxide (air),2014,0.22,mg/m3
Spain,CO,Carbon monoxide (air),2017,0.221,mg/m3
Spain,CO,Carbon monoxide (air),2018,0.23,mg/m3
Spain,CO,Carbon monoxide (air),2021,0.287,mg/m3
Spain,CO,Carbon monoxide (air),2020,0.296,mg/m3
Spain,CO,Carbon monoxide (air),2009,0.659,mg/m3
Spain,CO,Carbon monoxide (air),2011,0.795,mg/m3
Spain,CO,Carbon monoxide (air),2007,0.848,mg/m3
Spain,CO,Carbon monoxide (air),2006,0.86,mg/m3
Spain,CO,Carbon monoxide (air),2005,0.973,mg/m3
Spain,CO,Carbon monoxide (air),2010,1.127,mg/m3
Spain,CO,Carbon monoxide (air),2004,1.135,mg/m3
Spain,CO,Carbon monoxide (air),2003,1.311,mg/m3
Spain,CO,Carbon monoxide (air),2002,1.398,mg/m3
Spain,CO,Carbon monoxide (air),1999,2.003,mg/m3
Spain,CO,Carbon monoxide (air),2001,2.403,mg/m3
Spain,CO,Carbon monoxide (air),2008,2.425,mg/m3
Spain,CO,Carbon monoxide (air),2000,2.703,mg/m3
Spain,CO,Carbon monoxide (air),2008,0.252,mg/m3
Spain,CO,Carbon monoxide (air),2009,0.257,mg/m3
Spain,CO,Carbon monoxide (air),2010,0.258,mg/m3
Spain,CO,Carbon monoxide (air),2007,0.268,mg/m3
Spain,CO,Carbon monoxide (air),2006,0.275,mg/m3
Spain,CO,Carbon monoxide (air),2011,0.322,mg/m3
Spain,CO,Carbon monoxide (air),2005,0.351,mg/m3
Spain,CO,Carbon monoxide (air),2004,0.405,mg/m3
Spain,CO,Carbon monoxide (air),2003,0.411,mg/m3
Spain,CO,Carbon monoxide (air),2002,0.479,mg/m3
Spain,CO,Carbon monoxide (air),2001,0.687,mg/m3
Spain,CO,Carbon monoxide (air),2000,0.702,mg/m3
Spain,CO,Carbon monoxide (air),1999,0.839,mg/m3
Spain,CO,Carbon monoxide (air),2021,0.756,mg/m3
Spain,CO,Carbon monoxide (air),2015,0.77,mg/m3
Spain,CO,Carbon monoxide (air),2018,0.774,mg/m3
Spain,CO,Carbon monoxide (air),2020,0.81,mg/m3
Spain,CO,Carbon monoxide (air),2019,0.861,mg/m3
Spain,CO,Carbon monoxide (air),2014,0.939,mg/m3
Spain,CO,Carbon monoxide (air),2017,0.999,mg/m3
Spain,CO,Carbon monoxide (air),2016,1.131,mg/m3
Spain,CO,Carbon monoxide (air),2014,0.0,count
Spain,CO,Carbon monoxide (air),2015,0.0,count
Spain,CO,Carbon monoxide (air),2016,0.0,count
Spain,CO,Carbon monoxide (air),2017,0.0,count
Spain,CO,Carbon monoxide (air),2018,0.0,count
Spain,CO,Carbon monoxide (air),2019,0.0,count
Spain,CO,Carbon monoxide (air),2020,0.0,count
Spain,CO,Carbon monoxide (air),2021,0.0,count
Spain,CO,Carbon monoxide (air),2014,0.231,mg/m3
Spain,CO,Carbon monoxide (air),2020,0.242,mg/m3
Spain,CO,Carbon monoxide (air),2018,0.25,mg/m3
Spain,CO,Carbon monoxide (air),2019,0.252,mg/m3
Spain,CO,Carbon monoxide (air),2013,0.254,mg/m3
Spain,CO,Carbon monoxide (air),2021,0.254,mg/m3
Spain,CO,Carbon monoxide (air),2015,0.262,mg/m3
Spain,CO,Carbon monoxide (air),2017,0.283,mg/m3
Spain,CO,Carbon monoxide (air),2016,0.286,mg/m3
Spain,CO,Carbon monoxide (air),2012,1.035,mg/m3
Spain,CO,Carbon monoxide (air),2010,1.094,mg/m3
Spain,CO,Carbon monoxide (air),2008,1.265,mg/m3
Spain,CO,Carbon monoxide (air),2011,1.529,mg/m3
Spain,CO,Carbon monoxide (air),2007,1.845,mg/m3
Spain,CO,Carbon monoxide (air),2003,1.869,mg/m3
Spain,CO,Carbon monoxide (air),2009,1.881,mg/m3
Spain,CO,Carbon monoxide (air),2004,2.043,mg/m3
Spain,CO,Carbon monoxide (air),2006,2.135,mg/m3
Spain,CO,Carbon monoxide (air),2002,2.391,mg/m3
Spain,CO,Carbon monoxide (air),2005,2.464,mg/m3
Spain,CO,Carbon monoxide (air),2001,2.564,mg/m3
Spain,CO,Carbon monoxide (air),2008,0.27,mg/m3
Spain,CO,Carbon monoxide (air),2011,0.275,mg/m3
Spain,CO,Carbon monoxide (air),2009,0.277,mg/m3
Spain,CO,Carbon monoxide (air),2012,0.28,mg/m3
Spain,CO,Carbon monoxide (air),2007,0.301,mg/m3
Spain,CO,Carbon monoxide (air),2010,0.339,mg/m3
Spain,CO,Carbon monoxide (air),2006,0.403,mg/m3
Spain,CO,Carbon monoxide (air),2005,0.426,mg/m3
Spain,CO,Carbon monoxide (air),2004,0.466,mg/m3
Spain,CO,Carbon monoxide (air),2003,0.471,mg/m3
Spain,CO,Carbon monoxide (air),2002,0.531,mg/m3
Spain,CO,Carbon monoxide (air),2001,0.582,mg/m3
Spain,CO,Carbon monoxide (air),2015,0.326,mg/m3
Spain,CO,Carbon monoxide (air),2014,0.365,mg/m3
Spain,CO,Carbon monoxide (air),2019,0.398,mg/m3
Spain,CO,Carbon monoxide (air),2021,0.429,mg/m3
Spain,CO,Carbon monoxide (air),2020,0.44,mg/m3
Spain,CO,Carbon monoxide (air),2018,0.966,mg/m3
Spain,CO,Carbon monoxide (air),2017,1.337,mg/m3
Spain,CO,Carbon monoxide (air),2014,0.0,count
Spain,CO,Carbon monoxide (air),2015,0.0,count
Spain,CO,Carbon monoxide (air),2017,0.0,count
Spain,CO,Carbon monoxide (air),2018,0.0,count
Spain,CO,Carbon monoxide (air),2019,0.0,count
Spain,CO,Carbon monoxide (air),2020,0.0,count
Spain,CO,Carbon monoxide (air),2021,0.0,count
Spain,CO,Carbon monoxide (air),2016,0.143,mg/m3
Spain,CO,Carbon monoxide (air),2014,0.158,mg/m3
Spain,CO,Carbon monoxide (air),2019,0.163,mg/m3
Spain,CO,Carbon monoxide (air),2020,0.171,mg/m3
Spain,CO,Carbon monoxide (air),2021,0.182,mg/m3
Spain,CO,Carbon monoxide (air),2017,0.184,mg/m3
Spain,CO,Carbon monoxide (air),2015,0.193,mg/m3
Spain,CO,Carbon monoxide (air),2018,0.206,mg/m3
Spain,CO,Carbon monoxide (air),2011,0.326,mg/m3
Spain,CO,Carbon monoxide (air),2008,0.329,mg/m3
Spain,CO,Carbon monoxide (air),2009,0.34,mg/m3
Spain,CO,Carbon monoxide (air),2007,0.347,mg/m3
Spain,CO,Carbon monoxide (air),2012,0.36,mg/m3
Spain,CO,Carbon monoxide (air),2010,0.387,mg/m3
Spain,CO,Carbon monoxide (air),2005,0.391,mg/m3
Spain,CO,Carbon monoxide (air),2006,0.419,mg/m3
Spain,CO,Carbon monoxide (air),2004,0.549,mg/m3
Spain,CO,Carbon monoxide (air),2003,0.655,mg/m3
Spain,CO,Carbon monoxide (air),2009,0.155,mg/m3
Spain,CO,Carbon monoxide (air),2010,0.16,mg/m3
Spain,CO,Carbon monoxide (air),2011,0.161,mg/m3
Spain,CO,Carbon monoxide (air),2008,0.164,mg/m3
Spain,CO,Carbon monoxide (air),2007,0.166,mg/m3
Spain,CO,Carbon monoxide (air),2012,0.168,mg/m3
Spain,CO,Carbon monoxide (air),2005,0.18,mg/m3
Spain,CO,Carbon monoxide (air),2006,0.18,mg/m3
Spain,CO,Carbon monoxide (air),2004,0.183,mg/m3
Spain,CO,Carbon monoxide (air),2003,0.235,mg/m3
Spain,CO,Carbon monoxide (air),2013,0.868,mg/m3
Spain,CO,Carbon monoxide (air),2013,0.0,count
Spain,CO,Carbon monoxide (air),2013,0.272,mg/m3
Spain,CO,Carbon monoxide (air),2010,0.997,mg/m3
Spain,CO,Carbon monoxide (air),2009,1.048,mg/m3
Spain,CO,Carbon monoxide (air),2011,1.291,mg/m3
Spain,CO,Carbon monoxide (air),2008,1.906,mg/m3
Spain,CO,Carbon monoxide (air),2004,2.178,mg/m3
Spain,CO,Carbon monoxide (air),2002,2.286,mg/m3
Spain,CO,Carbon monoxide (air),2001,2.416,mg/m3
Spain,CO,Carbon monoxide (air),2000,2.471,mg/m3
Spain,CO,Carbon monoxide (air),2003,2.497,mg/m3
Spain,CO,Carbon monoxide (air),2007,2.635,mg/m3
Spain,CO,Carbon monoxide (air),2006,3.178,mg/m3
Spain,CO,Carbon monoxide (air),2005,3.189,mg/m3
Spain,CO,Carbon monoxide (air),2009,0.278,mg/m3
Spain,CO,Carbon monoxide (air),2010,0.291,mg/m3
Spain,CO,Carbon monoxide (air),2011,0.32,mg/m3
Spain,CO,Carbon monoxide (air),2008,0.359,mg/m3
Spain,CO,Carbon monoxide (air),2005,0.431,mg/m3
Spain,CO,Carbon monoxide (air),2006,0.445,mg/m3
Spain,CO,Carbon monoxide (air),2007,0.446,mg/m3
Spain,CO,Carbon monoxide (air),2004,0.466,mg/m3
Spain,CO,Carbon monoxide (air),2003,0.552,mg/m3
Spain,CO,Carbon monoxide (air),2000,0.595,mg/m3
Spain,CO,Carbon monoxide (air),2002,0.658,mg/m3
Spain,CO,Carbon monoxide (air),2001,0.758,mg/m3
Spain,CO,Carbon monoxide (air),2014,0.833,mg/m3
Spain,CO,Carbon monoxide (air),2021,0.833,mg/m3
Spain,CO,Carbon monoxide (air),2018,0.839,mg/m3
Spain,CO,Carbon monoxide (air),2020,0.916,mg/m3
Spain,CO,Carbon monoxide (air),2016,1.046,mg/m3
Spain,CO,Carbon monoxide (air),2017,1.069,mg/m3
Spain,CO,Carbon monoxide (air),2015,1.77,mg/m3
Spain,CO,Carbon monoxide (air),2019,6.576,mg/m3
Spain,CO,Carbon monoxide (air),2014,0.0,count
Spain,CO,Carbon monoxide (air),2015,0.0,count
Spain,CO,Carbon monoxide (air),2016,0.0,count
Spain,CO,Carbon monoxide (air),2017,0.0,count
Spain,CO,Carbon monoxide (air),2018,0.0,count
Spain,CO,Carbon monoxide (air),2019,0.0,count
Spain,CO,Carbon monoxide (air),2020,0.0,count
Spain,CO,Carbon monoxide (air),2021,0.0,count
Spain,CO,Carbon monoxide (air),2018,0.2,mg/m3
Spain,CO,Carbon monoxide (air),2014,0.22,mg/m3
Spain,CO,Carbon monoxide (air),2016,0.224,mg/m3
Spain,CO,Carbon monoxide (air),2019,0.243,mg/m3
Spain,CO,Carbon monoxide (air),2017,0.277,mg/m3
Spain,CO,Carbon monoxide (air),2015,0.281,mg/m3
Spain,CO,Carbon monoxide (air),2020,0.282,mg/m3
Spain,CO,Carbon monoxide (air),2021,0.323,mg/m3
Spain,CO,Carbon monoxide (air),2009,0.999,mg/m3
Spain,CO,Carbon monoxide (air),2011,1.39,mg/m3
Spain,CO,Carbon monoxide (air),2008,1.465,mg/m3
Spain,CO,Carbon monoxide (air),2007,1.653,mg/m3
Spain,CO,Carbon monoxide (air),2004,2.041,mg/m3
Spain,CO,Carbon monoxide (air),2010,2.05,mg/m3
Spain,CO,Carbon monoxide (air),2006,2.254,mg/m3
Spain,CO,Carbon monoxide (air),2005,2.649,mg/m3
Spain,CO,Carbon monoxide (air),2003,3.581,mg/m3
Spain,CO,Carbon monoxide (air),2001,3.689,mg/m3
Spain,CO,Carbon monoxide (air),2002,3.716,mg/m3
Spain,CO,Carbon monoxide (air),2000,3.994,mg/m3
Spain,CO,Carbon monoxide (air),2009,0.258,mg/m3
Spain,CO,Carbon monoxide (air),2011,0.275,mg/m3
Spain,CO,Carbon monoxide (air),2008,0.281,mg/m3
Spain,CO,Carbon monoxide (air),2010,0.293,mg/m3
Spain,CO,Carbon monoxide (air),2007,0.325,mg/m3
Spain,CO,Carbon monoxide (air),2006,0.355,mg/m3
Spain,CO,Carbon monoxide (air),2004,0.436,mg/m3
Spain,CO,Carbon monoxide (air),2005,0.445,mg/m3
Spain,CO,Carbon monoxide (air),2003,0.667,mg/m3
Spain,CO,Carbon monoxide (air),2000,0.74,mg/m3
Spain,CO,Carbon monoxide (air),2002,0.767,mg/m3
Spain,CO,Carbon monoxide (air),2001,0.818,mg/m3
Spain,CO,Carbon monoxide (air),2019,0.978,mg/m3
Spain,CO,Carbon monoxide (air),2018,0.986,mg/m3
Spain,CO,Carbon monoxide (air),2014,0.99,mg/m3
Spain,CO,Carbon monoxide (air),2017,0.994,mg/m3
Spain,CO,Carbon monoxide (air),2020,1.118,mg/m3
Spain,CO,Carbon monoxide (air),2021,1.138,mg/m3
Spain,CO,Carbon monoxide (air),2015,1.22,mg/m3
Spain,CO,Carbon monoxide (air),2016,1.234,mg/m3
Spain,CO,Carbon monoxide (air),2014,0.0,count
Spain,CO,Carbon monoxide (air),2015,0.0,count
Spain,CO,Carbon monoxide (air),2016,0.0,count
Spain,CO,Carbon monoxide (air),2017,0.0,count
Spain,CO,Carbon monoxide (air),2018,0.0,count
Spain,CO,Carbon monoxide (air),2019,0.0,count
Spain,CO,Carbon monoxide (air),2020,0.0,count
Spain,CO,Carbon monoxide (air),2021,0.0,count
Spain,CO,Carbon monoxide (air),2020,0.264,mg/m3
Spain,CO,Carbon monoxide (air),2016,0.293,mg/m3
Spain,CO,Carbon monoxide (air),2017,0.296,mg/m3
Spain,CO,Carbon monoxide (air),2018,0.312,mg/m3
Spain,CO,Carbon monoxide (air),2014,0.32,mg/m3
Spain,CO,Carbon monoxide (air),2015,0.324,mg/m3
Spain,CO,Carbon monoxide (air),2019,0.33,mg/m3
Spain,CO,Carbon monoxide (air),2021,0.447,mg/m3
Spain,CO,Carbon monoxide (air),2008,1.224,mg/m3
Spain,CO,Carbon monoxide (air),2010,1.295,mg/m3
Spain,CO,Carbon monoxide (air),2011,1.385,mg/m3
Spain,CO,Carbon monoxide (air),2009,1.495,mg/m3
Spain,CO,Carbon monoxide (air),2004,1.567,mg/m3
Spain,CO,Carbon monoxide (air),2005,1.614,mg/m3
Spain,CO,Carbon monoxide (air),2007,1.899,mg/m3
Spain,CO,Carbon monoxide (air),2006,2.004,mg/m3
Spain,CO,Carbon monoxide (air),2002,2.342,mg/m3
Spain,CO,Carbon monoxide (air),2003,2.366,mg/m3
Spain,CO,Carbon monoxide (air),2001,2.569,mg/m3
Spain,CO,Carbon monoxide (air),2000,3.388,mg/m3
Spain,CO,Carbon monoxide (air),2011,0.35,mg/m3
Spain,CO,Carbon monoxide (air),2010,0.352,mg/m3
Spain,CO,Carbon monoxide (air),2009,0.371,mg/m3
Spain,CO,Carbon monoxide (air),2008,0.382,mg/m3
Spain,CO,Carbon monoxide (air),2006,0.418,mg/m3
Spain,CO,Carbon monoxide (air),2007,0.44,mg/m3
Spain,CO,Carbon monoxide (air),2005,0.457,mg/m3
Spain,CO,Carbon monoxide (air),2004,0.479,mg/m3
Spain,CO,Carbon monoxide (air),2003,0.609,mg/m3
Spain,CO,Carbon monoxide (air),2002,0.617,mg/m3
Spain,CO,Carbon monoxide (air),2001,0.665,mg/m3
Spain,CO,Carbon monoxide (air),2000,0.679,mg/m3
Spain,CO,Carbon monoxide (air),2018,0.568,mg/m3
Spain,CO,Carbon monoxide (air),2017,0.624,mg/m3
Spain,CO,Carbon monoxide (air),2020,0.634,mg/m3
Spain,CO,Carbon monoxide (air),2016,0.756,mg/m3
Spain,CO,Carbon monoxide (air),2015,0.944,mg/m3
Spain,CO,Carbon monoxide (air),2019,1.009,mg/m3
Spain,CO,Carbon monoxide (air),2014,1.414,mg/m3
Spain,CO,Carbon monoxide (air),2021,4.12,mg/m3
Spain,CO,Carbon monoxide (air),2014,0.0,count
Spain,CO,Carbon monoxide (air),2015,0.0,count
Spain,CO,Carbon monoxide (air),2016,0.0,count
Spain,CO,Carbon monoxide (air),2017,0.0,count
Spain,CO,Carbon monoxide (air),2018,0.0,count
Spain,CO,Carbon monoxide (air),2019,0.0,count
Spain,CO,Carbon monoxide (air),2020,0.0,count
Spain,CO,Carbon monoxide (air),2021,0.0,count
Spain,CO,Carbon monoxide (air),2020,0.168,mg/m3
Spain,CO,Carbon monoxide (air),2019,0.182,mg/m3
Spain,CO,Carbon monoxide (air),2021,0.191,mg/m3
Spain,CO,Carbon monoxide (air),2018,0.196,mg/m3
Spain,CO,Carbon monoxide (air),2017,0.22,mg/m3
Spain,CO,Carbon monoxide (air),2016,0.224,mg/m3
Spain,CO,Carbon monoxide (air),2015,0.244,mg/m3
Spain,CO,Carbon monoxide (air),2014,0.251,mg/m3
Spain,CO,Carbon monoxide (air),2010,0.834,mg/m3
Spain,CO,Carbon monoxide (air),2004,1.345,mg/m3
Spain,CO,Carbon monoxide (air),2001,1.462,mg/m3
Spain,CO,Carbon monoxide (air),2009,1.467,mg/m3
Spain,CO,Carbon monoxide (air),2008,1.504,mg/m3
Spain,CO,Carbon monoxide (air),2006,1.68,mg/m3
Spain,CO,Carbon monoxide (air),2007,1.803,mg/m3
Spain,CO,Carbon monoxide (air),2011,1.831,mg/m3
Spain,CO,Carbon monoxide (air),2000,2.026,mg/m3
Spain,CO,Carbon monoxide (air),2003,2.034,mg/m3
Spain,CO,Carbon monoxide (air),2012,2.181,mg/m3
Spain,CO,Carbon monoxide (air),2002,2.194,mg/m3
Spain,CO,Carbon monoxide (air),1999,2.414,mg/m3
Spain,CO,Carbon monoxide (air),2010,0.267,mg/m3
Spain,CO,Carbon monoxide (air),2009,0.268,mg/m3
Spain,CO,Carbon monoxide (air),2008,0.288,mg/m3
Spain,CO,Carbon monoxide (air),2012,0.311,mg/m3
Spain,CO,Carbon monoxide (air),2006,0.316,mg/m3
Spain,CO,Carbon monoxide (air),2011,0.318,mg/m3
Spain,CO,Carbon monoxide (air),2004,0.342,mg/m3
Spain,CO,Carbon monoxide (air),2003,0.366,mg/m3
Spain,CO,Carbon monoxide (air),2007,0.382,mg/m3
Spain,CO,Carbon monoxide (air),2002,0.462,mg/m3
Spain,CO,Carbon monoxide (air),2001,0.49,mg/m3
Spain,CO,Carbon monoxide (air),2000,0.597,mg/m3
Spain,CO,Carbon monoxide (air),1999,0.619,mg/m3
Spain,CO,Carbon monoxide (air),2018,0.744,mg/m3
Spain,CO,Carbon monoxide (air),2021,0.761,mg/m3
Spain,CO,Carbon monoxide (air),2019,0.779,mg/m3
Spain,CO,Carbon monoxide (air),2014,0.902,mg/m3
Spain,CO,Carbon monoxide (air),2020,0.948,mg/m3
Spain,CO,Carbon monoxide (air),2016,0.97,mg/m3
Spain,CO,Carbon monoxide (air),2017,1.171,mg/m3
Spain,CO,Carbon monoxide (air),2015,1.36,mg/m3
Spain,CO,Carbon monoxide (air),2014,0.0,count
Spain,CO,Carbon monoxide (air),2015,0.0,count
Spain,CO,Carbon monoxide (air),2016,0.0,count
Spain,CO,Carbon monoxide (air),2017,0.0,count
Spain,CO,Carbon monoxide (air),2018,0.0,count
Spain,CO,Carbon monoxide (air),2019,0.0,count
Spain,CO,Carbon monoxide (air),2020,0.0,count
Spain,CO,Carbon monoxide (air),2021,0.0,count
Spain,CO,Carbon monoxide (air),2018,0.21,mg/m3
Spain,CO,Carbon monoxide (air),2016,0.215,mg/m3
Spain,CO,Carbon monoxide (air),2020,0.215,mg/m3
Spain,CO,Carbon monoxide (air),2019,0.219,mg/m3
Spain,CO,Carbon monoxide (air),2017,0.23,mg/m3
Spain,CO,Carbon monoxide (air),2021,0.23,mg/m3
Spain,CO,Carbon monoxide (air),2014,0.232,mg/m3
Spain,CO,Carbon monoxide (air),2015,0.253,mg/m3
Spain,CO,Carbon monoxide (air),2013,0.431,mg/m3
Spain,CO,Carbon monoxide (air),2015,0.436,mg/m3
Spain,CO,Carbon monoxide (air),2019,0.525,mg/m3
Spain,CO,Carbon monoxide (air),2014,0.711,mg/m3
Spain,CO,Carbon monoxide (air),2016,1.166,mg/m3
Spain,CO,Carbon monoxide (air),2021,1.18,mg/m3
Spain,CO,Carbon monoxide (air),2020,1.215,mg/m3
Spain,CO,Carbon monoxide (air),2013,0.0,count
Spain,CO,Carbon monoxide (air),2014,0.0,count
Spain,CO,Carbon monoxide (air),2015,0.0,count
Spain,CO,Carbon monoxide (air),2016,0.0,count
Spain,CO,Carbon monoxide (air),2019,0.0,count
Spain,CO,Carbon monoxide (air),2020,0.0,count
Spain,CO,Carbon monoxide (air),2021,0.0,count
Spain,CO,Carbon monoxide (air),2020,0.147,mg/m3
Spain,CO,Carbon monoxide (air),2014,0.156,mg/m3
Spain,CO,Carbon monoxide (air),2019,0.168,mg/m3
Spain,CO,Carbon monoxide (air),2013,0.174,mg/m3
Spain,CO,Carbon monoxide (air),2015,0.174,mg/m3
Spain,CO,Carbon monoxide (air),2016,0.182,mg/m3
Spain,CO,Carbon monoxide (air),2021,0.251,mg/m3
Spain,CO,Carbon monoxide (air),2008,0.346,mg/m3
Spain,CO,Carbon monoxide (air),2010,0.424,mg/m3
Spain,CO,Carbon monoxide (air),2011,0.453,mg/m3
Spain,CO,Carbon monoxide (air),2007,0.475,mg/m3
Spain,CO,Carbon monoxide (air),2004,0.561,mg/m3
Spain,CO,Carbon monoxide (air),2006,0.569,mg/m3
Spain,CO,Carbon monoxide (air),2005,0.613,mg/m3
Spain,CO,Carbon monoxide (air),2012,0.664,mg/m3
Spain,CO,Carbon monoxide (air),2003,1.107,mg/m3
Spain,CO,Carbon monoxide (air),2002,1.124,mg/m3
Spain,CO,Carbon monoxide (air),2009,1.308,mg/m3
Spain,CO,Carbon monoxide (air),2008,0.156,mg/m3
Spain,CO,Carbon monoxide (air),2009,0.159,mg/m3
Spain,CO,Carbon monoxide (air),2010,0.184,mg/m3
Spain,CO,Carbon monoxide (air),2012,0.186,mg/m3
Spain,CO,Carbon monoxide (air),2011,0.198,mg/m3
Spain,CO,Carbon monoxide (air),2006,0.212,mg/m3
Spain,CO,Carbon monoxide (air),2005,0.219,mg/m3
Spain,CO,Carbon monoxide (air),2007,0.226,mg/m3
Spain,CO,Carbon monoxide (air),2004,0.228,mg/m3
Spain,CO,Carbon monoxide (air),2003,0.335,mg/m3
Spain,CO,Carbon monoxide (air),2002,0.486,mg/m3
Spain,CO,Carbon monoxide (air),2013,0.4,mg/m3
Spain,CO,Carbon monoxide (air),2013,0.0,count
Spain,CO,Carbon monoxide (air),2013,0.168,mg/m3
Spain,CO,Carbon monoxide (air),2008,0.382,mg/m3
Spain,CO,Carbon monoxide (air),2010,0.387,mg/m3
Spain,CO,Carbon monoxide (air),2009,0.405,mg/m3
Spain,CO,Carbon monoxide (air),2012,0.42,mg/m3
Spain,CO,Carbon monoxide (air),2011,0.432,mg/m3
Spain,CO,Carbon monoxide (air),2006,0.475,mg/m3
Spain,CO,Carbon monoxide (air),2007,0.589,mg/m3
Spain,CO,Carbon monoxide (air),2005,0.591,mg/m3
Spain,CO,Carbon monoxide (air),2010,0.145,mg/m3
Spain,CO,Carbon monoxide (air),2011,0.172,mg/m3
Spain,CO,Carbon monoxide (air),2012,0.172,mg/m3
Spain,CO,Carbon monoxide (air),2005,0.182,mg/m3
Spain,CO,Carbon monoxide (air),2008,0.184,mg/m3
Spain,CO,Carbon monoxide (air),2009,0.196,mg/m3
Spain,CO,Carbon monoxide (air),2007,0.201,mg/m3
Spain,CO,Carbon monoxide (air),2006,0.212,mg/m3
Spain,CO,Carbon monoxide (air),2021,0.693,mg/m3
Spain,CO,Carbon monoxide (air),2019,0.83,mg/m3
Spain,CO,Carbon monoxide (air),2015,0.863,mg/m3
Spain,CO,Carbon monoxide (air),2017,0.901,mg/m3
Spain,CO,Carbon monoxide (air),2016,0.904,mg/m3
Spain,CO,Carbon monoxide (air),2020,1.016,mg/m3
Spain,CO,Carbon monoxide (air),2014,1.093,mg/m3
Spain,CO,Carbon monoxide (air),2018,1.196,mg/m3
Spain,CO,Carbon monoxide (air),2014,0.0,count
Spain,CO,Carbon monoxide (air),2015,0.0,count
Spain,CO,Carbon monoxide (air),2016,0.0,count
Spain,CO,Carbon monoxide (air),2017,0.0,count
Spain,CO,Carbon monoxide (air),2018,0.0,count
Spain,CO,Carbon monoxide (air),2019,0.0,count
Spain,CO,Carbon monoxide (air),2020,0.0,count
Spain,CO,Carbon monoxide (air),2021,0.0,count
Spain,CO,Carbon monoxide (air),2014,0.238,mg/m3
Spain,CO,Carbon monoxide (air),2018,0.246,mg/m3
Spain,CO,Carbon monoxide (air),2020,0.247,mg/m3
Spain,CO,Carbon monoxide (air),2019,0.251,mg/m3
Spain,CO,Carbon monoxide (air),2016,0.26,mg/m3
Spain,CO,Carbon monoxide (air),2017,0.261,mg/m3
Spain,CO,Carbon monoxide (air),2021,0.264,mg/m3
Spain,CO,Carbon monoxide (air),2015,0.271,mg/m3
Spain,CO,Carbon monoxide (air),2012,0.744,mg/m3
Spain,CO,Carbon monoxide (air),2009,1.048,mg/m3
Spain,CO,Carbon monoxide (air),2010,1.115,mg/m3
Spain,CO,Carbon monoxide (air),2011,1.22,mg/m3
Spain,CO,Carbon monoxide (air),2006,1.25,mg/m3
Spain,CO,Carbon monoxide (air),2008,1.663,mg/m3
Spain,CO,Carbon monoxide (air),2007,1.809,mg/m3
Spain,CO,Carbon monoxide (air),2012,0.256,mg/m3
Spain,CO,Carbon monoxide (air),2010,0.286,mg/m3
Spain,CO,Carbon monoxide (air),2009,0.299,mg/m3
Spain,CO,Carbon monoxide (air),2011,0.299,mg/m3
Spain,CO,Carbon monoxide (air),2006,0.31,mg/m3
